2026-190	2026-04-24	16	10	Bethesda Blaze	Fairmount Rams	Fairmount Field	3	7	games/2026-190.json	Gus Wade	Noel Ford	
2026-191	2026-04-24	15	11	Alexandria Cannons	South Philly Stallions	Stallions Field	2	7	games/2026-191.json	Finn Ross	Landon Bell	
2026-192	2026-04-24	14	12	Anacostia Kings	Georgetown Ravens	Ravens Nest	3	2	games/2026-192.json	Rashad Vance	Nolan Pike	
2026-193	2026-04-24	4	5	Harlem Eagles	Staten Island Foxes	Fox Field	3	5	games/2026-193.json	Carl Kent	Al Grant	
2026-194	2026-04-24	1	8	Queens Titans	Germantown Colonials	Colonial Field	4	5	games/2026-194.json	Bert Cole	Gio Ware	
2026-195	2026-04-24	17	9	Silver Spring Ghosts	Manayunk Runners	Canal Park	8	6	games/2026-195.json	Arlo Crane	Curt Nash	Sage Reid
2026-196	2026-04-24	3	6	Bronx Wolves	Fishtown Ferals	Ferals Field	3	1	games/2026-196.json	Clay Burns	Rex Holt	Clay Burns
2026-197	2026-04-24	0	13	Newark Knights	Capitol Hill Senators	Capitol Park	7	6	games/2026-197.json	Tony Marsh	Damon Field	
2026-198	2026-04-24	2	7	Brooklyn Hammers	Kensington Iron	Iron Works	7	2	games/2026-198.json	Art Beal	Ray Lowe	
2026-199	2026-04-25	5	2	Staten Island Foxes	Brooklyn Hammers	Iron Yard	0	8	games/2026-199.json	Ed Foley	Lee Fox	Kirk Soto
2026-200	2026-04-25	9	15	Manayunk Runners	Alexandria Cannons	Cannon Field	1	2	games/2026-200.json	Chase Nolan	Al Cross	Chase Nolan
2026-201	2026-04-25	8	16	Germantown Colonials	Bethesda Blaze	Blaze Arena	0	1	games/2026-201.json	Jon Beck	Don Ross	Rhys Madden
2026-202	2026-04-25	4	3	Harlem Eagles	Bronx Wolves	Wolf Den	1	7	games/2026-202.json	Dom Vance	Al Grant	
2026-203	2026-04-25	10	14	Fairmount Rams	Anacostia Kings	Kings Yard	2	5	games/2026-203.json	Tyrell Banks	Gus Wade	Kobe Ellis
2026-204	2026-04-25	12	0	Georgetown Ravens	Newark Knights	Knights Field	1	3	games/2026-204.json	Derek Hahn	Nolan Pike	Kyle Reid
2026-205	2026-04-25	6	1	Fishtown Ferals	Queens Titans	Queens Coliseum	1	3	games/2026-205.json	Hal Morris	Hal Penn	Ray Fox
2026-206	2026-04-25	7	17	Kensington Iron	Silver Spring Ghosts	Silver Spring Stadium	2	3	games/2026-206.json	Warren Locke	Lou Harte	Sage Reid
2026-207	2026-04-25	11	13	South Philly Stallions	Capitol Hill Senators	Capitol Park	1	0	games/2026-207.json	Len Cole	Damon Field	
2026-208	2026-04-26	15	7	Alexandria Cannons	Kensington Iron	Iron Works	3	6	games/2026-208.json	Mick Wade	Landon Bell	Mick Wade
2026-209	2026-04-26	13	9	Capitol Hill Senators	Manayunk Runners	Canal Park	2	3	games/2026-209.json	Curt Nash	Damon Field	
2026-210	2026-04-26	17	5	Silver Spring Ghosts	Staten Island Foxes	Fox Field	1	2	games/2026-210.json	Ted Short	Remy Park	Joe Carr
2026-211	2026-04-26	0	11	Newark Knights	South Philly Stallions	Stallions Field	3	11	games/2026-211.json	Hal Holt	Felix Lara	
2026-212	2026-04-26	14	8	Anacostia Kings	Germantown Colonials	Colonial Field	8	2	games/2026-212.json	Nico West	Tim Holt	
2026-213	2026-04-26	16	6	Bethesda Blaze	Fishtown Ferals	Ferals Field	1	4	games/2026-213.json	Norm Banks	Leo Walsh	Rex Holt
2026-214	2026-04-26	12	10	Georgetown Ravens	Fairmount Rams	Fairmount Field	6	8	games/2026-214.json	Rex Penn	Nolan Pike	Rex Penn
2026-215	2026-04-26	1	4	Queens Titans	Harlem Eagles	Eagle Park	4	2	games/2026-215.json	Ray Fox	Al Grant	Ray Fox
2026-216	2026-04-26	2	3	Brooklyn Hammers	Bronx Wolves	Wolf Den	2	1	games/2026-216.json	Trey Holt	Rex Moore	Sal Reyes
2026-217	2026-04-27	6	14	Fishtown Ferals	Anacostia Kings	Kings Yard	2	9	games/2026-217.json	Andre Nash	Tony Ruiz	Rashad Vance
2026-218	2026-04-27	10	0	Fairmount Rams	Newark Knights	Knights Field	6	7	games/2026-218.json	Kyle Reid	Zeb Ross	Kyle Reid
2026-219	2026-04-27	3	17	Bronx Wolves	Silver Spring Ghosts	Silver Spring Stadium	11	0	games/2026-219.json	Ash Ford	Orion Marsh	
2026-220	2026-04-27	4	16	Harlem Eagles	Bethesda Blaze	Blaze Arena	2	0	games/2026-220.json	Al Grant	Noel Ford	
2026-221	2026-04-27	8	12	Germantown Colonials	Georgetown Ravens	Ravens Nest	3	4	games/2026-221.json	Reid Archer	Len Wade	Reid Archer
2026-222	2026-04-27	9	11	Manayunk Runners	South Philly Stallions	Stallions Field	6	8	games/2026-222.json	Stu Ford	Joe Vick	
2026-223	2026-04-27	7	13	Kensington Iron	Capitol Hill Senators	Capitol Park	3	0	games/2026-223.json	Dave Keys	Damon Field	Mick Wade
2026-224	2026-04-27	2	1	Brooklyn Hammers	Queens Titans	Queens Coliseum	2	4	games/2026-224.json	Ray Fox	Don Wells	Ray Fox
2026-225	2026-04-27	5	15	Staten Island Foxes	Alexandria Cannons	Cannon Field	5	7	games/2026-225.json	Ryder Scott	Art Dunn	Chase Nolan
2026-226	2026-04-28	10	8	Fairmount Rams	Germantown Colonials	Colonial Field	6	11	games/2026-226.json	Ted Vick	Gus Wade	
2026-227	2026-04-28	14	4	Anacostia Kings	Harlem Eagles	Eagle Park	0	1	games/2026-227.json	Roy Holt	Nico West	Bill Knox
2026-228	2026-04-28	15	3	Alexandria Cannons	Bronx Wolves	Wolf Den	0	5	games/2026-228.json	Max Rivera	Easton Ford	Evan Cole
2026-229	2026-04-28	12	6	Georgetown Ravens	Fishtown Ferals	Ferals Field	0	3	games/2026-229.json	Jake Ford	Nolan Pike	Rex Holt
2026-230	2026-04-28	11	7	South Philly Stallions	Kensington Iron	Iron Works	10	11	games/2026-230.json	Mick Wade	Ned Ross	Mick Wade
2026-231	2026-04-28	0	9	Newark Knights	Manayunk Runners	Canal Park	1	3	games/2026-231.json	Bud Finn	Tony Marsh	Bud Finn
2026-232	2026-04-28	16	2	Bethesda Blaze	Brooklyn Hammers	Iron Yard	6	0	games/2026-232.json	Asher Knight	Don Wells	
2026-233	2026-04-28	17	1	Silver Spring Ghosts	Queens Titans	Queens Coliseum	3	2	games/2026-233.json	Sage Reid	Pete Crane	Sage Reid
2026-234	2026-04-28	13	5	Capitol Hill Senators	Staten Island Foxes	Fox Field	5	3	games/2026-234.json	Henry Brooks	Art Dunn	Wes Grant
2026-235	2026-04-29	7	9	Kensington Iron	Manayunk Runners	Canal Park	2	4	games/2026-235.json	Curt Nash	Ray Lowe	
2026-236	2026-04-29	2	14	Brooklyn Hammers	Anacostia Kings	Kings Yard	9	3	games/2026-236.json	Art Beal	Marcus Penn	
2026-237	2026-04-29	17	16	Silver Spring Ghosts	Bethesda Blaze	Blaze Arena	4	3	games/2026-237.json	Arlo Crane	Noel Ford	Sage Reid
2026-238	2026-04-29	1	15	Queens Titans	Alexandria Cannons	Cannon Field	3	4	games/2026-238.json	Drew Hart	Pete Crane	
2026-239	2026-04-29	3	13	Bronx Wolves	Capitol Hill Senators	Capitol Park	2	1	games/2026-239.json	Clay Burns	Damon Field	Clay Burns
2026-240	2026-04-29	8	0	Germantown Colonials	Newark Knights	Knights Field	3	2	games/2026-240.json	Bert Cole	Felix Lara	Sid Park
2026-241	2026-04-29	5	11	Staten Island Foxes	South Philly Stallions	Stallions Field	4	5	games/2026-241.json	Len Cole	Art Dunn	
2026-242	2026-04-29	4	12	Harlem Eagles	Georgetown Ravens	Ravens Nest	6	4	games/2026-242.json	Carl Webb	Isaac Lane	Bill Knox
2026-243	2026-04-29	6	10	Fishtown Ferals	Fairmount Rams	Fairmount Field	2	1	games/2026-243.json	Sam Cruz	Gus Wade	Rex Holt
2026-244	2026-04-30	10	4	Fairmount Rams	Harlem Eagles	Eagle Park	3	4	games/2026-244.json	Al Grant	Gus Wade	
2026-245	2026-04-30	0	7	Newark Knights	Kensington Iron	Iron Works	11	12	games/2026-245.json	Ray Lowe	Jared Voss	
2026-246	2026-04-30	9	5	Manayunk Runners	Staten Island Foxes	Fox Field	5	2	games/2026-246.json	Bud Finn	Art Dunn	Bud Finn
2026-247	2026-04-30	12	2	Georgetown Ravens	Brooklyn Hammers	Iron Yard	1	4	games/2026-247.json	Sal Reyes	Nolan Pike	Sal Reyes
2026-248	2026-04-30	14	17	Anacostia Kings	Silver Spring Ghosts	Silver Spring Stadium	0	7	games/2026-248.json	Warren Locke	Rashad Vance	
2026-249	2026-04-30	8	6	Germantown Colonials	Fishtown Ferals	Ferals Field	1	5	games/2026-249.json	Rich Daly	Don Ross	
2026-250	2026-04-30	11	3	South Philly Stallions	Bronx Wolves	Wolf Den	0	2	games/2026-250.json	Dom Vance	Cal Finn	Clay Burns
2026-251	2026-04-30	15	16	Alexandria Cannons	Bethesda Blaze	Blaze Arena	4	0	games/2026-251.json	Parker Mills	Clark Evans	
2026-252	2026-04-30	13	1	Capitol Hill Senators	Queens Titans	Queens Coliseum	9	4	games/2026-252.json	Brady Wynn	Pete Crane	
2026-253	2026-05-01	1	11	Queens Titans	South Philly Stallions	Stallions Field	9	1	games/2026-253.json	Al Ruiz	Len Cole	
2026-254	2026-05-01	2	10	Brooklyn Hammers	Fairmount Rams	Fairmount Field	4	2	games/2026-254.json	Trey Holt	Gus Wade	Sal Reyes
2026-255	2026-05-01	16	13	Bethesda Blaze	Capitol Hill Senators	Capitol Park	5	2	games/2026-255.json	Miles Carter	Milo Fox	Rhys Madden
2026-256	2026-05-01	6	0	Fishtown Ferals	Newark Knights	Knights Field	0	2	games/2026-256.json	Sam Price	Hal Penn	Kyle Reid
2026-257	2026-05-01	17	12	Silver Spring Ghosts	Georgetown Ravens	Ravens Nest	4	1	games/2026-257.json	Sage Reid	Nolan Pike	Sage Reid
2026-258	2026-05-01	15	14	Alexandria Cannons	Anacostia Kings	Kings Yard	2	3	games/2026-258.json	Quincy Moore	Easton Ford	Kobe Ellis
2026-259	2026-05-01	5	7	Staten Island Foxes	Kensington Iron	Iron Works	3	5	games/2026-259.json	Mick Wade	Art Dunn	Mick Wade
2026-260	2026-05-01	4	8	Harlem Eagles	Germantown Colonials	Colonial Field	1	3	games/2026-260.json	Walt Keys	Ned Fox	Sid Park
2026-261	2026-05-01	3	9	Bronx Wolves	Manayunk Runners	Canal Park	7	6	games/2026-261.json	Clay Burns	Ed Lowe	Clay Burns
2026-262	2026-05-02	6	4	Fishtown Ferals	Harlem Eagles	Eagle Park	3	4	games/2026-262.json	Bill Knox	Carl Fox	Bill Knox
2026-263	2026-05-02	8	2	Germantown Colonials	Brooklyn Hammers	Iron Yard	1	0	games/2026-263.json	Fred Vann	Don Wells	Sid Park
2026-264	2026-05-02	0	5	Newark Knights	Staten Island Foxes	Fox Field	4	3	games/2026-264.json	Cole Brady	Art Dunn	Kyle Reid
2026-265	2026-05-02	12	15	Georgetown Ravens	Alexandria Cannons	Cannon Field	4	2	games/2026-265.json	Felix Monroe	Easton Ford	Reid Archer
2026-266	2026-05-02	13	14	Capitol Hill Senators	Anacostia Kings	Kings Yard	3	4	games/2026-266.json	Andre Nash	Damon Field	Kobe Ellis
2026-267	2026-05-02	11	16	South Philly Stallions	Bethesda Blaze	Blaze Arena	7	3	games/2026-267.json	Stu Ford	Noel Ford	
2026-268	2026-05-02	10	17	Fairmount Rams	Silver Spring Ghosts	Silver Spring Stadium	2	8	games/2026-268.json	Brock Lara	Gus Wade	
2026-269	2026-05-02	9	1	Manayunk Runners	Queens Titans	Queens Coliseum	4	6	games/2026-269.json	Bo Tanner	Curt Nash	Ray Fox
2026-270	2026-05-02	7	3	Kensington Iron	Bronx Wolves	Wolf Den	4	7	games/2026-270.json	Ash Ford	Ray Lowe	
2026-271	2026-05-03	14	11	Anacostia Kings	South Philly Stallions	Stallions Field	4	0	games/2026-271.json	Xavier Holt	Len Cole	
2026-272	2026-05-03	17	8	Silver Spring Ghosts	Germantown Colonials	Colonial Field	1	5	games/2026-272.json	Len Wade	Orion Marsh	
2026-273	2026-05-03	16	9	Bethesda Blaze	Manayunk Runners	Canal Park	9	8	games/2026-273.json	Noel Ford	Ed Lowe	
2026-274	2026-05-03	2	6	Brooklyn Hammers	Fishtown Ferals	Ferals Field	6	4	games/2026-274.json	Don Wells	Carl Fox	
2026-275	2026-05-03	15	10	Alexandria Cannons	Fairmount Rams	Fairmount Field	3	12	games/2026-275.json	Hank Vann	Easton Ford	
2026-276	2026-05-03	1	7	Queens Titans	Kensington Iron	Iron Works	3	5	games/2026-276.json	Nate Cross	Omar Diaz	Mick Wade
2026-277	2026-05-03	13	12	Capitol Hill Senators	Georgetown Ravens	Ravens Nest	3	1	games/2026-277.json	Henry Brooks	Nolan Pike	Wes Grant
2026-278	2026-05-03	4	0	Harlem Eagles	Newark Knights	Knights Field	1	6	games/2026-278.json	Matt Oiler	Al Grant	
2026-279	2026-05-03	3	5	Bronx Wolves	Staten Island Foxes	Fox Field	10	4	games/2026-279.json	Rex Moore	Lee Fox	
2026-280	2026-05-05	4	2	Harlem Eagles	Brooklyn Hammers	Iron Yard	1	2	games/2026-280.json	Kai Tanaka	Al Grant	Sal Reyes
2026-281	2026-05-05	0	3	Newark Knights	Bronx Wolves	Wolf Den	6	0	games/2026-281.json	Luis Cano	Seth Long	
2026-282	2026-05-05	9	14	Manayunk Runners	Anacostia Kings	Kings Yard	2	0	games/2026-282.json	Ike Holt	Rashad Vance	Bud Finn
2026-283	2026-05-05	7	16	Kensington Iron	Bethesda Blaze	Blaze Arena	6	4	games/2026-283.json	Mick Wade	Clark Evans	Mick Wade
2026-284	2026-05-05	5	1	Staten Island Foxes	Queens Titans	Queens Coliseum	5	9	games/2026-284.json	Pete Crane	Lee Fox	
2026-285	2026-05-05	8	15	Germantown Colonials	Alexandria Cannons	Cannon Field	0	7	games/2026-285.json	Hudson Lane	Len Wade	
2026-286	2026-05-05	6	17	Fishtown Ferals	Silver Spring Ghosts	Silver Spring Stadium	1	7	games/2026-286.json	Arlo Crane	Carl Fox	
2026-287	2026-05-05	10	13	Fairmount Rams	Capitol Hill Senators	Capitol Park	7	5	games/2026-287.json	Carl Wade	Milo Fox	
2026-288	2026-05-05	11	12	South Philly Stallions	Georgetown Ravens	Ravens Nest	3	4	games/2026-288.json	Roman Hayes	Ned Ross	Reid Archer
2026-289	2026-05-06	13	8	Capitol Hill Senators	Germantown Colonials	Colonial Field	9	10	games/2026-289.json	Sid Park	Oscar Crane	Sid Park
2026-290	2026-05-06	16	5	Bethesda Blaze	Staten Island Foxes	Fox Field	1	0	games/2026-290.json	Rhys Madden	Lee Fox	Rhys Madden
2026-291	2026-05-06	1	3	Queens Titans	Bronx Wolves	Wolf Den	0	1	games/2026-291.json	Dom Vance	Jake Thorn	Clay Burns
2026-292	2026-05-06	12	9	Georgetown Ravens	Manayunk Runners	Canal Park	5	6	games/2026-292.json	Don Keys	Isaac Lane	
2026-293	2026-05-06	2	0	Brooklyn Hammers	Newark Knights	Knights Field	2	3	games/2026-293.json	Kyle Reid	Don Wells	Kyle Reid
2026-294	2026-05-06	17	4	Silver Spring Ghosts	Harlem Eagles	Eagle Park	5	3	games/2026-294.json	Orion Marsh	Al Grant	
2026-295	2026-05-06	15	6	Alexandria Cannons	Fishtown Ferals	Ferals Field	8	6	games/2026-295.json	Parker Mills	Fran Keys	
2026-296	2026-05-06	14	7	Anacostia Kings	Kensington Iron	Iron Works	3	12	games/2026-296.json	Mark Dunn	Rashad Vance	
2026-297	2026-05-06	11	10	South Philly Stallions	Fairmount Rams	Fairmount Field	12	3	games/2026-297.json	Joe Vann	Gus Wade	
2026-298	2026-05-07	5	14	Staten Island Foxes	Anacostia Kings	Kings Yard	5	4	games/2026-298.json	Ted Short	Marcus Penn	
2026-299	2026-05-07	4	15	Harlem Eagles	Alexandria Cannons	Cannon Field	1	0	games/2026-299.json	Al Grant	Easton Ford	
2026-300	2026-05-07	2	17	Brooklyn Hammers	Silver Spring Ghosts	Silver Spring Stadium	6	1	games/2026-300.json	Art Beal	Felix Voss	
2026-301	2026-05-07	6	13	Fishtown Ferals	Capitol Hill Senators	Capitol Park	3	2	games/2026-301.json	Norm Banks	Milo Fox	Tony Ruiz
2026-302	2026-05-07	7	12	Kensington Iron	Georgetown Ravens	Ravens Nest	8	2	games/2026-302.json	Stan Holt	Nolan Pike	
2026-303	2026-05-07	9	10	Manayunk Runners	Fairmount Rams	Fairmount Field	3	4	games/2026-303.json	Rex Penn	Curt Nash	
2026-304	2026-05-07	0	1	Newark Knights	Queens Titans	Queens Coliseum	8	4	games/2026-304.json	Sam Price	Gio Ware	
2026-305	2026-05-07	3	16	Bronx Wolves	Bethesda Blaze	Blaze Arena	4	2	games/2026-305.json	Rex Moore	Clark Evans	
2026-306	2026-05-07	8	11	Germantown Colonials	South Philly Stallions	Stallions Field	1	0	games/2026-306.json	Walt Keys	Len Cole	Sid Park
2026-307	2026-05-08	11	6	South Philly Stallions	Fishtown Ferals	Ferals Field	3	4	games/2026-307.json	Ed Vann	Len Cole	
2026-308	2026-05-08	15	2	Alexandria Cannons	Brooklyn Hammers	Iron Yard	3	4	games/2026-308.json	Vin Cross	Easton Ford	Don Wells
2026-309	2026-05-08	17	0	Silver Spring Ghosts	Newark Knights	Knights Field	2	8	games/2026-309.json	Cole Brady	Orion Marsh	
2026-310	2026-05-08	14	3	Anacostia Kings	Bronx Wolves	Wolf Den	0	2	games/2026-310.json	Ash Ford	Devon Lee	Clay Burns
2026-311	2026-05-08	10	7	Fairmount Rams	Kensington Iron	Iron Works	18	1	games/2026-311.json	Glen Keys	Lou Harte	
2026-312	2026-05-08	16	1	Bethesda Blaze	Queens Titans	Queens Coliseum	3	5	games/2026-312.json	Bo Tanner	Noel Ford	Pete Crane
2026-313	2026-05-08	9	8	Manayunk Runners	Germantown Colonials	Colonial Field	4	3	games/2026-313.json	Ray Ford	Len Wade	
2026-314	2026-05-08	12	5	Georgetown Ravens	Staten Island Foxes	Fox Field	1	2	games/2026-314.json	Art Dunn	Nolan Pike	
2026-315	2026-05-08	13	4	Capitol Hill Senators	Harlem Eagles	Eagle Park	4	0	games/2026-315.json	Jace Turner	Al Grant	
2026-316	2026-05-09	7	8	Kensington Iron	Germantown Colonials	Colonial Field	4	0	games/2026-316.json	Nate Cross	Don Ross	
2026-317	2026-05-09	6	9	Fishtown Ferals	Manayunk Runners	Canal Park	6	1	games/2026-317.json	Jake Ford	Curt Nash	
2026-318	2026-05-09	5	10	Staten Island Foxes	Fairmount Rams	Fairmount Field	10	6	games/2026-318.json	Walt Dean	Les Holt	
2026-319	2026-05-09	3	12	Bronx Wolves	Georgetown Ravens	Ravens Nest	3	2	games/2026-319.json	Max Rivera	Nolan Pike	Clay Burns
2026-320	2026-05-09	0	16	Newark Knights	Bethesda Blaze	Blaze Arena	9	6	games/2026-320.json	Kyle Reid	Noel Ford	Kyle Reid
2026-321	2026-05-09	4	11	Harlem Eagles	South Philly Stallions	Stallions Field	1	3	games/2026-321.json	Zeb Penn	Al Grant	Zeb Penn
2026-322	2026-05-09	2	13	Brooklyn Hammers	Capitol Hill Senators	Capitol Park	1	4	games/2026-322.json	Henry Brooks	Hank Grim	Wes Grant
2026-323	2026-05-09	17	15	Silver Spring Ghosts	Alexandria Cannons	Cannon Field	7	6	games/2026-323.json	Gideon Snow	Easton Ford	
2026-324	2026-05-09	1	14	Queens Titans	Anacostia Kings	Kings Yard	5	8	games/2026-324.json	Xavier Holt	Pete Crane	Kobe Ellis
2026-325	2026-05-10	12	1	Georgetown Ravens	Queens Titans	Queens Coliseum	1	6	games/2026-325.json	Deon Clarke	Levi Quinn	
2026-326	2026-05-10	15	0	Alexandria Cannons	Newark Knights	Knights Field	8	5	games/2026-326.json	Hudson Lane	Tony Marsh	Chase Nolan
2026-327	2026-05-10	13	17	Capitol Hill Senators	Silver Spring Ghosts	Silver Spring Stadium	0	1	games/2026-327.json	Arlo Crane	Tyson Reed	Sage Reid
2026-328	2026-05-10	9	4	Manayunk Runners	Harlem Eagles	Eagle Park	0	3	games/2026-328.json	Carl Webb	Joe Vick	Bill Knox
2026-329	2026-05-10	10	3	Fairmount Rams	Bronx Wolves	Wolf Den	3	1	games/2026-329.json	Carl Wade	Rex Moore	Rex Penn
2026-330	2026-05-10	7	6	Kensington Iron	Fishtown Ferals	Ferals Field	8	6	games/2026-330.json	Mick Wade	Carl Fox	Mick Wade
2026-331	2026-05-10	8	5	Germantown Colonials	Staten Island Foxes	Fox Field	5	3	games/2026-331.json	Len Wade	Art Dunn	
2026-332	2026-05-10	14	16	Anacostia Kings	Bethesda Blaze	Blaze Arena	4	3	games/2026-332.json	Kobe Ellis	Ellis Brooks	Kobe Ellis
2026-333	2026-05-10	11	2	South Philly Stallions	Brooklyn Hammers	Iron Yard	7	11	games/2026-333.json	Kai Tanaka	Sam Hunt	
2026-334	2026-05-11	1	10	Queens Titans	Fairmount Rams	Fairmount Field	2	5	games/2026-334.json	Paul Ford	Pete Crane	Rex Penn
2026-335	2026-05-11	16	12	Bethesda Blaze	Georgetown Ravens	Ravens Nest	0	13	games/2026-335.json	Dylan Cross	Noel Ford	
2026-336	2026-05-11	3	8	Bronx Wolves	Germantown Colonials	Colonial Field	2	1	games/2026-336.json	Rex Moore	Len Wade	
2026-337	2026-05-11	2	9	Brooklyn Hammers	Manayunk Runners	Canal Park	0	5	games/2026-337.json	Don Keys	Kirk Soto	
2026-338	2026-05-11	4	7	Harlem Eagles	Kensington Iron	Iron Works	2	0	games/2026-338.json	Zane Park	Ray Lowe	Bill Knox
2026-339	2026-05-11	5	6	Staten Island Foxes	Fishtown Ferals	Ferals Field	8	7	games/2026-339.json	Joe Carr	Tony Ruiz	Joe Carr
2026-340	2026-05-11	17	11	Silver Spring Ghosts	South Philly Stallions	Stallions Field	4	0	games/2026-340.json	Warren Locke	Len Cole	
2026-341	2026-05-11	15	13	Alexandria Cannons	Capitol Hill Senators	Capitol Park	1	2	games/2026-341.json	Peter Walsh	Drew Hart	Wes Grant
2026-342	2026-05-11	0	14	Newark Knights	Anacostia Kings	Kings Yard	2	0	games/2026-342.json	Derek Hahn	Rashad Vance	Kyle Reid
2026-343	2026-05-12	12	14	Georgetown Ravens	Anacostia Kings	Kings Yard	3	2	games/2026-343.json	Owen Beck	Rashad Vance	
2026-344	2026-05-12	8	1	Germantown Colonials	Queens Titans	Queens Coliseum	2	3	games/2026-344.json	Ray Fox	Len Wade	Ray Fox
2026-345	2026-05-12	13	0	Capitol Hill Senators	Newark Knights	Knights Field	4	6	games/2026-345.json	Sam Price	Damon Field	Kyle Reid
2026-346	2026-05-12	7	2	Kensington Iron	Brooklyn Hammers	Iron Yard	4	3	games/2026-346.json	Stan Holt	Hank Grim	Mick Wade
2026-347	2026-05-12	5	4	Staten Island Foxes	Harlem Eagles	Eagle Park	3	0	games/2026-347.json	Art Dunn	Al Grant	
2026-348	2026-05-12	10	16	Fairmount Rams	Bethesda Blaze	Blaze Arena	2	5	games/2026-348.json	Miles Carter	Gus Wade	Rhys Madden
2026-349	2026-05-12	6	3	Fishtown Ferals	Bronx Wolves	Wolf Den	3	4	games/2026-349.json	Levi Bonn	Hal Penn	Clay Burns
2026-350	2026-05-12	9	17	Manayunk Runners	Silver Spring Ghosts	Silver Spring Stadium	7	0	games/2026-350.json	Lee Wade	Orion Marsh	
2026-351	2026-05-12	11	15	South Philly Stallions	Alexandria Cannons	Cannon Field	0	2	games/2026-351.json	Griffin Wade	Cal Finn	Chase Nolan
2026-352	2026-05-13	13	11	Capitol Hill Senators	South Philly Stallions	Stallions Field	5	4	games/2026-352.json	Jace Turner	Len Cole	Wes Grant
2026-353	2026-05-13	14	10	Anacostia Kings	Fairmount Rams	Fairmount Field	0	3	games/2026-353.json	Glen Keys	Tariq Ford	Rex Penn
2026-354	2026-05-13	15	9	Alexandria Cannons	Manayunk Runners	Canal Park	4	1	games/2026-354.json	Ryder Scott	Joe Vick	Chase Nolan
2026-355	2026-05-13	2	5	Brooklyn Hammers	Staten Island Foxes	Fox Field	1	7	games/2026-355.json	Walt Dean	Dale Penn	
2026-356	2026-05-13	0	12	Newark Knights	Georgetown Ravens	Ravens Nest	6	8	games/2026-356.json	Reid Archer	Remy Cruz	Reid Archer
2026-357	2026-05-13	16	8	Bethesda Blaze	Germantown Colonials	Colonial Field	2	3	games/2026-357.json	Sid Park	Noel Ford	Sid Park
2026-358	2026-05-13	1	6	Queens Titans	Fishtown Ferals	Ferals Field	1	5	games/2026-358.json	Carl Fox	Gio Ware	
2026-359	2026-05-13	3	4	Bronx Wolves	Harlem Eagles	Eagle Park	1	3	games/2026-359.json	Bill Knox	Rex Moore	Bill Knox
2026-360	2026-05-13	17	7	Silver Spring Ghosts	Kensington Iron	Iron Works	7	10	games/2026-360.json	Mick Wade	Orion Marsh	Mick Wade
2026-361	2026-05-14	10	12	Fairmount Rams	Georgetown Ravens	Ravens Nest	3	4	games/2026-361.json	Reid Archer	Zeb Ross	Reid Archer
2026-362	2026-05-14	7	15	Kensington Iron	Alexandria Cannons	Cannon Field	0	1	games/2026-362.json	Carson Blake	Joe Finn	Chase Nolan
2026-363	2026-05-14	6	16	Fishtown Ferals	Bethesda Blaze	Blaze Arena	6	3	games/2026-363.json	Rex Holt	Noel Ford	Rex Holt
2026-364	2026-05-14	5	17	Staten Island Foxes	Silver Spring Ghosts	Silver Spring Stadium	1	0	games/2026-364.json	Ray Holt	Orion Marsh	
2026-365	2026-05-14	3	2	Bronx Wolves	Brooklyn Hammers	Iron Yard	3	1	games/2026-365.json	Rex Moore	Sal Reyes	
2026-366	2026-05-14	8	14	Germantown Colonials	Anacostia Kings	Kings Yard	3	0	games/2026-366.json	Phil Nash	Rashad Vance	Sid Park
2026-367	2026-05-14	4	1	Harlem Eagles	Queens Titans	Queens Coliseum	5	3	games/2026-367.json	Roy Holt	Pete Crane	
2026-368	2026-05-14	11	0	South Philly Stallions	Newark Knights	Knights Field	2	7	games/2026-368.json	Owen Park	Len Cole	
2026-369	2026-05-14	9	13	Manayunk Runners	Capitol Hill Senators	Capitol Park	8	1	games/2026-369.json	Mel Ross	Damon Field	
2026-370	2026-05-16	12	8	Georgetown Ravens	Germantown Colonials	Colonial Field	0	6	games/2026-370.json	Bert Cole	Nolan Pike	
2026-371	2026-05-16	0	10	Newark Knights	Fairmount Rams	Fairmount Field	0	1	games/2026-371.json	Rex Penn	Matt Oiler	Rex Penn
2026-372	2026-05-16	17	3	Silver Spring Ghosts	Bronx Wolves	Wolf Den	0	5	games/2026-372.json	Ivan Reyes	Felix Voss	Evan Cole
2026-373	2026-05-16	16	4	Bethesda Blaze	Harlem Eagles	Eagle Park	9	12	games/2026-373.json	Vick Ross	Grant Pike	
2026-374	2026-05-16	1	2	Queens Titans	Brooklyn Hammers	Iron Yard	6	3	games/2026-374.json	Ray Fox	Bret Nye	Ray Fox
2026-375	2026-05-16	13	7	Capitol Hill Senators	Kensington Iron	Iron Works	5	3	games/2026-375.json	Damon Field	Ray Lowe	
2026-376	2026-05-16	15	5	Alexandria Cannons	Staten Island Foxes	Fox Field	3	0	games/2026-376.json	Hudson Lane	Art Dunn	Chase Nolan
2026-377	2026-05-16	11	9	South Philly Stallions	Manayunk Runners	Canal Park	8	10	games/2026-377.json	Curt Nash	Len Cole	
2026-378	2026-05-16	14	6	Anacostia Kings	Fishtown Ferals	Ferals Field	0	1	games/2026-378.json	Sam Cruz	Devon Lee	Rex Holt
2026-379	2026-05-17	7	11	Kensington Iron	South Philly Stallions	Stallions Field	9	7	games/2026-379.json	Ken Morse	Len Cole	
